,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,HOA/MONTH,closest_greenspace_direct,closest_greenspace_area,closest_metro_direct,closest_school_direct,closest_college_direct,closest_shop_direct,closest_tourism_direct,closest_leisure_direct,PROPERTY TYPE_Condo/Co-op,PROPERTY TYPE_Single Family Residential,PROPERTY TYPE_Townhouse,TARGET_ENCODED_PRICE_50,all_greenspace_area_under2.5km,crosses_highway_under2.5km
2198,4.0,3.5,3000.0,6000.0,1925.0,0.0,0.4316657285354734,537.0074538446497,1.085891007306263,0.3700653919582908,2.05842662139585,1.0596784476164731,3.0009036234309114,0.2841083106210238,0,1,0,1696862.7647058824,8877194.698732682,False
2199,7.0,6.0,5400.0,7991.0,2023.0,0.0,0.2369156614707408,12112.90853428794,1.314456971501228,0.2160626686440692,3.872692663720061,1.9535956464530135,0.8142328239524799,0.7809630478848744,0,1,0,678467.3728813559,8455288.185022818,False
2200,3.0,2.5,1858.0,7100.0,1920.0,0.0,0.1758454242193301,1491.9433452188969,1.5445134914524428,0.3428236619058369,2.852447525909735,2.2467499349873994,0.192570219320628,0.3036084781951019,0,1,0,1696862.7647058824,8727341.900824262,False
2201,4.0,3.0,2508.0,5733.0,1926.0,0.0,0.1223082087828586,7099.016361622198,1.9406863883824,0.3486328477569971,3.026711824119254,2.694242276389175,0.5061836938810792,0.1531572695843932,0,0,1,952545.4545454546,8508784.789524253,False
2202,6.0,3.0,3066.0,5531.0,1924.0,0.0,0.2776034391865326,1157.6376048903912,0.9409232019722716,0.575494690558784,4.758366799083168,0.7140616117650878,0.8710544410718205,0.4834399799404248,0,1,0,1696862.7647058824,8161160.996897355,False
2203,4.0,3.5,2360.0,1840.0,1932.0,0.0,0.2449902386724263,460179.86310639686,1.6680036160607108,0.3797351099366291,3.5155210898872844,2.1565912120538693,1.1498028044358442,1.0325052515093935,0,0,1,952545.4545454546,8323553.283170054,False
2204,7.0,6.5,6350.0,8886.0,1939.0,0.0,0.4051365529554931,37100.97290262906,2.1326965831137703,0.5986685667150796,2.2660313976319078,2.106797193220578,2.355646896972182,1.2328676801972676,0,1,0,1696862.7647058824,8389144.09678957,False
2205,3.0,2.0,2025.0,3280.0,1932.0,0.0,0.383651040175782,36626.18740603808,2.110305649451049,0.6572196563789388,2.330387486306712,2.084680495269415,2.431124763543921,1.200781300150209,0,1,0,0.0,8349994.674056752,False
2206,4.0,3.5,3055.0,8750.0,1962.0,0.0,0.3128394263838055,485.136104778474,2.6735965512429254,1.2788796836651355,2.912048112884677,2.6493655155706963,2.5026120465336072,1.7463950378535191,0,1,0,1696862.7647058824,8339441.231793525,False
2207,4.0,3.5,2079.0,6080.0,1938.0,0.0,0.1013450535047263,37100.97290262906,2.097976753221597,0.3858964049927679,1.989783452494966,2.156804053130415,2.104689332575076,1.1873216598493388,0,1,0,1696862.7647058824,8403782.751387188,False
2208,1.0,1.0,0.0,0.0,1941.0,469.0,0.1901445823137792,7170312.5161903305,1.7433552565732102,0.6336179860052619,3.479778383472697,2.031428531450874,1.3746477931271242,0.9980924909620512,1,0,0,1696862.7647058824,8320957.570000647,False
2209,3.0,3.5,1928.0,1620.0,1925.0,0.0,0.2365894698496581,771.2010271325707,1.345827817884621,0.6038213360917545,3.1183956673292017,2.284837169938596,0.4007663824438973,0.6924512263303784,0,0,1,952545.4545454546,8499374.823305516,False
2210,8.0,5.0,6469.0,15157.0,1910.0,0.0,0.2942831185445706,36754.28582570143,0.8540132949856222,0.5663473085659108,4.426793525351351,1.2447957005001618,0.7999071510027735,0.0676004682978529,0,1,0,730622.5657894737,8255674.3667309,False
2211,4.0,3.0,2246.0,5467.0,1936.0,0.0,0.0396862438407015,7099.016361622198,1.877937930155724,0.2707111230957543,2.9477044919621465,2.607393296074306,0.4447494484297786,0.0572618320137083,0,1,0,1696862.7647058824,8682120.143404786,False
2212,5.0,4.5,4200.0,5338.0,1929.0,0.0,0.078320769279796,180.2928834625345,1.7886537035178056,0.2544351083973298,2.110745759721092,2.071997305797906,0.3549562134219762,0.8908477221339306,0,1,0,730622.5657894737,8546202.531759605,False
2213,4.0,3.5,1440.0,2695.0,1922.0,0.0,0.1935709446517001,9249.753827860346,1.145098069205001,0.4983887545235249,2.919836026671839,2.0981906757024125,0.4669411835010521,0.7037035168568739,0,0,1,730622.5657894737,8417351.298615733,False
2214,6.0,5.5,4716.0,8550.0,2023.0,0.0,0.0975400531289908,1157.6376048903912,1.0821025221350842,0.4742046897530962,4.819420961247914,0.5887638930261686,1.012327216398404,0.6577966984730766,0,1,0,730622.5657894737,8160787.368049845,False
2215,5.0,4.5,3020.0,4000.0,1921.0,0.0,0.1540938463674461,7099.016361622198,2.0021213380217198,0.2137380085317909,2.8314730242908186,2.681279868034333,0.4989765536738678,0.1967805452146485,0,1,0,1696862.7647058824,8682044.605364762,False
2216,1.0,1.0,746.0,0.0,2023.0,388.0,0.4329536440400996,1157.6376048903912,0.8489308624397994,0.7006002732914209,4.692340972179423,0.8481437829910478,0.7803012771393107,0.332820863946741,1,0,0,730622.5657894737,8216154.027707299,False
2217,6.0,4.5,5215.0,10615.0,1910.0,0.0,0.2068097547914446,7170312.5161903305,1.7837700789676854,0.1494662625303196,2.581065631784561,2.363465079868811,0.4796707548925407,0.3610302005419395,0,1,0,1696862.7647058824,8771136.527346062,False
2218,4.0,2.0,1804.0,3600.0,1940.0,0.0,0.0463562341672865,36754.28582570143,1.1500930161981004,0.3001771638845338,4.0597568229390975,1.6116230806749834,0.9540900350389436,0.4569076314387718,0,1,0,1696862.7647058824,8259677.97713281,False
2219,2.0,2.5,1130.0,0.0,2023.0,645.0,0.4329536440400996,1157.6376048903912,0.8489308624397994,0.7006002732914209,4.692340972179423,0.8481437829910478,0.7803012771393107,0.332820863946741,1,0,0,0.0,8216154.027707299,False
2220,2.0,2.0,996.0,0.0,1900.0,791.0,0.071920382588683,38701.37007736042,1.8254214893054,0.1122557689356132,3.5164640910563927,2.616922748926528,0.9988743968171496,0.9620624077272142,1,0,0,952545.4545454546,8389764.900565248,False
2221,5.0,4.5,3500.0,5226.0,1917.0,0.0,0.0812078707950412,7099.016361622198,1.699222449439086,0.311749206177187,2.9612102196342174,2.443561606304872,0.2666085942656532,0.1287420995222252,0,0,1,1696862.7647058824,8654865.271887708,False
2222,1.0,1.0,658.0,0.0,2023.0,388.0,0.4329536440400996,1157.6376048903912,0.8489308624397994,0.7006002732914209,4.692340972179423,0.8481437829910478,0.7803012771393107,0.332820863946741,1,0,0,1696862.7647058824,8216154.027707299,False
2223,4.0,4.5,2400.0,4400.0,1923.0,0.0,0.2417314131812477,460179.86310639686,1.1855020149203055,0.2927673727798651,4.094065939325181,2.087747439974463,0.4519960685405424,0.9309691235770242,0,1,0,1696862.7647058824,8305642.86988998,False
2224,4.0,3.0,2451.0,1980.0,1912.0,0.0,0.2543190638453672,888.720331085322,1.9644771685561024,0.2759782441891656,3.625384213825392,3.029188201866281,0.8555467977248997,0.7226088777853328,0,0,1,1696862.7647058824,8375268.662794016,False
2225,2.0,2.5,1167.0,0.0,1915.0,227.0,0.3167149515183818,340.7087003290653,0.9422087188304828,0.2260746462823244,2.707083452080098,1.803994170475391,0.3301503957473806,0.4166675030977009,1,0,0,1696862.7647058824,8747792.147475459,False
2226,3.0,3.5,3086.0,6250.0,1923.0,0.0,0.1937196634764838,1157.6376048903912,1.2335383307387924,0.6418268499487276,4.655045826602155,0.7321772544859649,1.1636478031255544,0.6779074914511259,0,1,0,730622.5657894737,8160787.368049845,False
2227,1.0,1.0,640.0,0.0,1940.0,451.0,0.0701439959299295,63.41143024543999,2.1169329335203133,0.4461667643034502,3.4479825941630105,2.998020685688758,0.9156775939580476,0.6534791696248831,1,0,0,730622.5657894737,8378605.173513865,False
2228,6.0,5.5,4578.0,5300.0,1922.0,0.0,0.1331258416469612,36626.18740603808,1.4810187278116456,0.5164963795934661,2.3087756977597214,1.4562897799560777,2.935064360784745,0.5568785393742366,0,1,0,678467.3728813559,7882574.255042847,False
2229,7.0,8.0,8186.0,10502.0,1892.0,0.0,0.031699417412937,36626.18740603808,1.7160784406735303,0.7151331169546647,2.554578313318516,1.6927026169486463,2.983248183884136,0.7931653042341779,0,1,0,730622.5657894737,7879289.198915431,False
2230,3.0,3.5,1481.0,1409.0,1925.0,0.0,0.182452625722997,92.2591422644764,1.1286772914059835,0.5019386435070191,4.272077334618159,2.1716600218174955,0.2360206632709898,0.9669950675939276,0,0,1,952545.4545454546,8318471.634347687,False
2231,3.0,2.0,1504.0,2201.0,1954.0,0.0,0.2780545674548021,460179.86310639686,0.4454458228428669,0.429284979740071,4.087352294102898,3.903283671978405,1.4976466161213715,0.190362568532042,0,0,1,1696862.7647058824,1104166.8559010834,False
2232,1.0,1.0,620.0,0.0,2023.0,219.0,0.2131593029028501,1550.0792869795114,0.9177645446010436,0.1038534104958247,3.917574568642498,3.404788243272752,1.278490835034882,0.417421719059165,1,0,0,952545.4545454546,8377247.83843855,False
