,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,HOA/MONTH,LATITUDE,LONGITUDE,closest_greenspace_direct,closest_greenspace_loc,closest_metro_direct,closest_metro_loc
1290,2024-04-30,Single Family Residential,1707 Allison St NW,Washington,DC,20011.0,1795000.0,4.0,3.5,Crestwood,3765.0,5293.0,1926.0,0.0,38.9453122,-77.0399951,0.17801085293094412,"(38.944293814570344, -77.04158327815395)",1.6044823789113276,"(38.9371288, -77.0247153)"
1291,2024-03-27,Single Family Residential,3286 Aberfoyle Pl NW,Washington,DC,20015.0,1817000.0,4.0,3.5,Chevy Chase,3724.0,6999.0,1949.0,0.0,38.9775718,-77.0628099,0.35514244185495564,"(38.97576452295591, -77.06619728142844)",2.6988094485265886,"(38.960649, -77.0851875)"
1292,2024-03-21,Single Family Residential,5103 13th St NW,Washington,DC,20011.0,1100000.0,4.0,2.5,16th Street Heights,2279.0,4000.0,1917.0,0.0,38.9521978,-77.0294623,0.15230582790927769,"(38.9526199602958, -77.03113787183298)",1.7251547626141024,"(38.9371288, -77.0247153)"
1293,2024-05-10,Single Family Residential,3121 Patterson St NW,Washington,DC,20015.0,1266501.0,4.0,3.0,Chevy Chase,2865.0,3678.0,1951.0,0.0,38.9678302,-77.06193,0.4303118766824511,"(38.9676443, -77.0669016)",2.1635525708751597,"(38.960649, -77.0851875)"
1294,2024-04-22,Single Family Residential,3332 Quesada St NW,Washington,DC,20015.0,1995000.0,3.0,2.5,Chevy Chase,2775.0,9455.0,1935.0,0.0,38.9684462,-77.0682962,0.10833089573450472,"(38.967616097898706, -77.06764027384)",1.6983628730305214,"(38.960649, -77.0851875)"
1295,2024-04-30,Single Family Residential,5621 Grove St,Chevy Chase,MD,20815.0,2300000.0,5.0,4.5,CHEVY CHASE SEC 1,4100.0,8400.0,1930.0,0.0,38.9662613,-77.0801368,0.293641387868205,"(38.963717599999995, -77.08104923333333)",0.7616688396900041,"(38.960649, -77.0851875)"
1296,2024-05-30,Townhouse,6427 8th St NW,Washington,DC,20012.0,780000.0,3.0,3.5,Brightwood,1825.0,1696.0,2018.0,0.0,38.9682856,-77.024005,0.4580678372326719,"(38.96603405000001, -77.01956805)",0.9359713317627139,"(38.9750301, -77.0175271)"
1297,2024-05-23,Single Family Residential,5500 Nebraska Ave NW,Washington,DC,20015.0,2100000.0,4.0,5.5,Chevy Chase,3985.0,6383.0,1934.0,0.0,38.9633361,-77.0645638,0.5199431480431331,"(38.9676443, -77.0669016)",1.8080076868530426,"(38.960649, -77.0851875)"
1298,2024-05-23,Single Family Residential,3610 Patterson St NW,Washington,DC,20015.0,1735000.0,4.0,3.5,Chevy Chase,2707.0,3032.0,1928.0,0.0,38.967412,-77.0722984,0.06565289477787857,"(38.96692435525812, -77.07272654156863)",1.3443769620045167,"(38.960649, -77.0851875)"
1299,2024-05-17,Single Family Residential,5501 29th St NW,Washington,DC,20015.0,1150000.0,2.0,2.0,Chevy Chase,1592.0,6209.0,1951.0,0.0,38.963971,-77.0585264,0.2211764525039066,"(38.96198210110164, -77.05856163855312)",2.194193497769323,"(38.9446332, -77.0635785)"
1300,2024-05-21,Single Family Residential,5600 Broad Branch Rd NW,Washington,DC,20015.0,1803000.0,6.0,3.5,Chevy Chase,3900.0,3778.0,1927.0,0.0,38.9651235,-77.0683412,0.2837115903401044,"(38.967616097898706, -77.06764027384)",1.5391655171355307,"(38.960649, -77.0851875)"
1301,2024-05-01,Single Family Residential,3124 Quesada St NW,Washington,DC,20015.0,1550000.0,5.0,3.5,Chevy Chase,2891.0,4054.0,1941.0,0.0,38.9688031,-77.0626509,0.3894230546754329,"(38.9676443, -77.0669016)",2.149094260403165,"(38.960649, -77.0851875)"
1302,2024-03-22,Townhouse,732 Rittenhouse St NW,Washington,DC,20011.0,772500.0,4.0,2.0,Brightwood,2384.0,2600.0,1925.0,0.0,38.9647381,-77.0236705,0.23512286187789935,"(38.96305517544253, -77.02531697400127)",1.2616522665710883,"(38.9750301, -77.0175271)"
1303,2024-05-24,Townhouse,1325 Sheridan St NW,Washington,DC,20011.0,788000.0,4.0,3.0,Brightwood,2412.0,1656.0,1936.0,0.0,38.9663405,-77.0307079,0.2537116970709693,"(38.96438830660239, -77.02918883739139)",1.4940040445757647,"(38.9750301, -77.0175271)"
1304,2024-03-22,Townhouse,911 Jefferson St NW,Washington,DC,20011.0,575000.0,5.0,2.0,Petworth,2511.0,3278.0,1910.0,0.0,38.9553198,-77.0263665,0.1667534059292511,"(38.95388748710293, -77.0257951220426)",2.027781016822383,"(38.9371288, -77.0247153)"
1305,2024-04-30,Townhouse,1333 Madison St NW,Washington,DC,20011.0,965000.0,4.0,4.0,16th Street Heights,2887.0,3461.0,1927.0,0.0,38.9585449,-77.0318465,0.26708190851601576,"(38.95639982536497, -77.03323625868137)",2.2119583913159255,"(38.9750301, -77.0175271)"
1306,2024-05-07,Townhouse,1422 Whittier St NW,Washington,DC,20012.0,908000.0,3.0,2.5,Brightwood,2887.0,2800.0,1937.0,0.0,38.9705118,-77.0346878,0.16363955128823468,"(38.96926425334946, -77.03368375588398)",1.5642509731396563,"(38.9757757, -77.0179075)"
1307,2024-04-30,Single Family Residential,3205 Stephenson Pl NW,Washington,DC,20015.0,1360000.0,4.0,2.0,Chevy Chase,2102.0,7200.0,1950.0,0.0,38.9714869,-77.0642725,0.48397020864206225,"(38.9676443, -77.0669016)",2.1730180468726514,"(38.960649, -77.0851875)"
1308,2024-04-30,Single Family Residential,1247 Underwood St NW,Washington,DC,20012.0,1015000.0,4.0,3.5,Brightwood,2716.0,4432.0,1942.0,0.0,38.9692109,-77.0293151,0.20475396411920685,"(38.97052974530324, -77.0309679643567)",1.2071338722301315,"(38.9750301, -77.0175271)"
1309,2024-04-05,Single Family Residential,801 Van Buren St NW,Washington,DC,20012.0,695000.0,3.0,2.0,Brightwood,2363.0,4221.0,1933.0,0.0,38.9700889,-77.0244436,0.566163538252234,"(38.97052974530324, -77.0309679643567)",0.8120267006186844,"(38.9750301, -77.0175271)"
1310,2024-05-10,Single Family Residential,5475 Nebraska Ave NW,Washington,DC,20015.0,1305000.0,3.0,3.5,Chevy Chase,2504.0,6615.0,1938.0,0.0,38.963045,-77.0641141,0.49440290792380603,"(38.96198210110164, -77.05856163855312)",1.8414084132131423,"(38.960649, -77.0851875)"
1311,2024-04-05,Single Family Residential,6229 29th St NW,Washington,DC,20015.0,2380000.0,5.0,4.0,Chevy Chase,4221.0,7500.0,1937.0,0.0,38.9709779,-77.0579979,0.37045828224135907,"(38.97075273686353, -77.05372247890955)",2.616288412387967,"(38.960649, -77.0851875)"
1312,2024-03-21,Single Family Residential,5447 Chevy Chase Pkwy NW,Washington,DC,20015.0,1460000.0,3.0,2.5,Chevy Chase,1990.0,5494.0,1929.0,0.0,38.9629282,-77.0711447,0.43035975794769593,"(38.9651105, -77.0752556)",1.24032748954646,"(38.960649, -77.0851875)"
1313,2024-04-09,Townhouse,6313 9th St NW,Washington,DC,20011.0,650000.0,3.0,2.0,Brightwood,1515.0,1500.0,1926.0,0.0,38.9668283,-77.0257482,0.40261375106587105,"(38.96438830660239, -77.02918883739139)",1.1562257586204092,"(38.9750301, -77.0175271)"
1314,2024-05-21,Single Family Residential,6319 31st Pl NW,Washington,DC,20015.0,1381000.0,4.0,3.0,Chevy Chase,1888.0,3502.0,1937.0,0.0,38.9733405,-77.0604714,0.5570990817026473,"(38.97798597287703, -77.05805777793697)",2.5607838241330967,"(38.960649, -77.0851875)"
1315,2024-05-24,Single Family Residential,5616 Western Ave,Chevy Chase,MD,20815.0,1495000.0,5.0,4.5,CHEVY CHASE SEC 1,3728.0,8100.0,1928.0,0.0,38.965815,-77.079889,0.25387792092873446,"(38.963717599999995, -77.08104923333333)",0.7347342565947508,"(38.960649, -77.0851875)"
1316,2024-05-31,Single Family Residential,6124 32nd Pl NW,Washington,DC,20015.0,1182000.0,3.0,2.0,Chevy Chase,1762.0,5400.0,1936.0,0.0,38.9706796,-77.0653474,0.3632722378171482,"(38.9676443, -77.0669016)",2.0460426056526004,"(38.960649, -77.0851875)"
1317,2024-05-23,Townhouse,1213 Kennedy St NW,Washington,DC,20011.0,625000.0,4.0,1.5,16th Street Heights,2093.0,2763.0,1921.0,0.0,38.956532,-77.028721,0.09480091251692546,"(38.957172922770766, -77.02799800570484)",2.1851701107221313,"(38.9371288, -77.0247153)"
1318,2024-04-30,Single Family Residential,3147 Tennyson St NW,Washington,DC,20015.0,1780000.0,4.0,3.5,Chevy Chase,3406.0,5559.0,1940.0,0.0,38.9730659,-77.0623829,0.44583729176833103,"(38.97576452295591, -77.06619728142844)",2.406954664494137,"(38.960649, -77.0851875)"
1319,2024-05-16,Condo/Co-op,738 Longfellow St NW #113,Washington,DC,20011.0,227500.0,1.0,1.0,Petworth,558.0,,1900.0,426.0,38.957106,-77.0236779,0.23693604296348456,"(38.958751540266874, -77.0219370127319)",1.9332212530917636,"(38.9520825, -77.0022744)"
1320,2024-05-07,Single Family Residential,6208 32nd St NW,Washington,DC,20015.0,1298000.0,3.0,1.5,Chevy Chase,2009.0,2585.0,1938.0,0.0,38.9716932,-77.0640989,0.4877008267322443,"(38.97576452295591, -77.06619728142844)",2.198253304685006,"(38.960649, -77.0851875)"
1321,2024-05-29,Single Family Residential,3510 Livingston St NW,Washington,DC,20015.0,1674000.0,4.0,3.0,Chevy Chase,3095.0,6862.0,1948.0,0.0,38.9629087,-77.0689708,0.5359298741189138,"(38.967616097898706, -77.06764027384)",1.4244540806376664,"(38.960649, -77.0851875)"
1322,2024-05-31,Single Family Residential,3272 Aberfoyle Pl NW,Washington,DC,20015.0,1900000.0,4.0,3.5,Chevy Chase,3835.0,13206.0,1949.0,0.0,38.9775788,-77.0618117,0.32763917410852067,"(38.97798597287703, -77.05805777793697)",2.76185592850534,"(38.960649, -77.0851875)"
1323,2024-05-03,Single Family Residential,5600 Colorado Ave NW,Washington,DC,20011.0,1195000.0,5.0,4.0,16th Street Heights,3586.0,3759.0,1911.0,0.0,38.9574401,-77.0326048,0.1279121557713376,"(38.95639982536497, -77.03323625868137)",2.350505725272515,"(38.9750301, -77.0175271)"
1324,2024-03-15,Single Family Residential,6133 31st St NW,Washington,DC,20015.0,1528500.0,5.0,4.0,Chevy Chase,3200.0,5500.0,1927.0,0.0,38.9710115,-77.0618655,0.5742335338470438,"(38.9676443, -77.0669016)",2.3223499198553332,"(38.960649, -77.0851875)"
1325,2024-04-05,Single Family Residential,3512 Rittenhouse St NW,Washington,DC,20015.0,4525000.0,7.0,5.0,Chevy Chase,8112.0,20000.0,1928.0,0.0,38.9693478,-77.070792,0.31715699902906347,"(38.96692435525812, -77.07272654156863)",1.5762678306866837,"(38.960649, -77.0851875)"
1326,2024-04-30,Single Family Residential,1431 Whittier Pl NW,Washington,DC,20012.0,823500.0,3.0,2.5,Brightwood,2120.0,4671.0,1948.0,0.0,38.9717157,-77.0349405,0.2934424977905316,"(38.96926425334946, -77.03368375588398)",1.5401005470466473,"(38.9757757, -77.0179075)"
1327,2024-04-12,Townhouse,731 Oneida Pl NW,Washington,DC,20011.0,759000.0,3.0,2.0,Brightwood,1790.0,2045.0,1950.0,0.0,38.962499,-77.023796,0.14531987627416246,"(38.96305517544253, -77.02531697400127)",1.4950832782361714,"(38.9750301, -77.0175271)"
1328,2024-04-24,Single Family Residential,6678 32nd St NW,Washington,DC,20015.0,1465000.0,4.0,4.0,Chevy Chase,2700.0,5460.0,1940.0,0.0,38.9769177,-77.0582401,0.11982748491715815,"(38.97798597287703, -77.05805777793697)",2.9495542448532386,"(38.960649, -77.0851875)"
