,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,HOA/MONTH,closest_greenspace_direct,closest_greenspace_area,closest_metro_direct,closest_school_direct,closest_college_direct,closest_shop_direct,closest_tourism_direct,closest_leisure_direct,PROPERTY TYPE_Condo/Co-op,PROPERTY TYPE_Single Family Residential,PROPERTY TYPE_Townhouse,TARGET_ENCODED_PRICE_50,all_greenspace_area_under2.5km,crosses_highway_under2.5km
569,-1.0,-0.5,-0.44329896907216493,-0.2957074721780604,0.24390243902439024,1.3583415597235933,1.00843150758416,16.02232484152816,1.8467842786235402,1.0166966840090585,0.24822924696481785,-0.7887891490973297,1.1986200208895166,1.5149912849810443,1,0,0,-0.4329559144805301,-0.5477234928960074,False
1758,0.0,0.25,0.4536082474226804,0.421939586645469,0.0975609756097561,-0.2527147087857848,0.25682319060336767,0.4555162726485176,0.3191089766690424,-0.5250043449605816,-0.7149819239578252,-0.5294626299809749,-0.2622004119023696,-0.009629983225113006,0,0,1,-0.38385991026035576,1.8358160533253782,False
1816,-1.0,-0.5,-0.626486915146709,-0.2957074721780604,0.943089430894309,0.4146100691016782,1.077044101663358,0.08683653103398825,-0.09772950846468838,-0.24984235395155763,-0.7661218615433637,-0.12416559778766507,-0.607878370272228,-0.8344565263632379,1,0,0,-1.4499754669438503,0.4126268507937527,False
2065,-0.5,-0.5,-0.44805709754163364,-0.2957074721780604,0.5203252032520326,0.5784797630799605,-0.21456007659597276,2.583808634135824,-0.48332481775540487,-0.7674599274945796,-0.8994357576849998,-0.1623786185896793,1.6424585136399406,1.0837398605787836,1,0,0,1.4733187161803258,0.6063192088812579,False
127,-1.0,-0.5,-0.6486915146708961,-0.2957074721780604,0.5691056910569106,0.43237907206317866,-0.6269284112181105,-0.11360408308369746,-0.7468072285946197,-0.16287344838788204,-0.8395189262761942,-0.7032731178798677,-0.21937380437777892,-0.4533256482877191,1,0,0,-0.04646407339813934,-0.5726468612196892,False
2336,-0.5,-0.5,-0.5543219666931007,-0.2957074721780604,1.089430894308943,0.6574531095755183,-0.4327434020136603,-0.18659913832628106,-0.21211780602447416,-0.4441236860172919,0.023349722779652745,0.08424397561844364,-0.6289056544683777,-0.4434107338375466,1,0,0,-0.34789332288466573,0.49379305044906846,False
2006,1.0,0.75,1.7129262490087231,1.7745627980922098,-0.24390243902439024,-0.2527147087857848,-0.14235655810444758,-0.13767306225058118,0.4982103641048752,2.3981496907984883,0.1876987133643726,-0.008288080282634152,0.7595375666982477,1.7741548411646444,0,1,0,0.8491714501792289,-0.3750731138240802,False
980,0.0,0.25,0.4282315622521808,0.18950715421303657,-0.4065040650406504,-0.2527147087857848,0.19621091476691302,-0.12065590893728981,-0.44893843953422696,-0.5599477742692104,0.36015598201877946,-0.007251363937811563,0.06962256910258885,-0.5046155802150928,0,0,1,0.6521066771153343,0.8852822836086547,False
190,0.0,0.25,0.5717684377478192,1.0794912559618441,-0.3089430894308943,-0.2527147087857848,0.8244404803208933,1.4513756039835202,0.49688665497430756,0.22126173409379005,-0.36640578951629305,0.4214423225717905,1.3851250097484151,0.030677036783017343,0,1,0,0.09966268313384831,-0.26017479731978843,True
1139,-1.0,-0.5,-0.6804123711340206,-0.2957074721780604,-0.016260162601626018,0.8983218163869694,-0.44364878702728316,11.578505175557783,1.6762568781590719,-0.0827473748997356,0.9090929294272578,1.5691431544096968,0.6875843697200761,4.853680940057363,1,0,0,-1.067535424530065,-0.21195699629129888,False
992,0.5,0.75,0.09357652656621729,0.8833068362480128,-0.1951219512195122,-0.2527147087857848,0.9138504038139077,2.170097153942341,0.6356556312078445,-0.11062356013602442,0.4846424487158467,1.3675177498715985,-0.19697333211677023,0.7990470587607601,0,0,1,0.4357082926065153,-0.024008718238915358,False
