,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,HOA/MONTH,closest_greenspace_direct,closest_greenspace_area,all_greenspace_area_under1km,closest_metro_direct,closest_school_direct,closest_college_direct,closest_shop_direct,closest_tourism_direct,closest_leisure_direct,PROPERTY TYPE_Condo/Co-op,PROPERTY TYPE_Single Family Residential,PROPERTY TYPE_Townhouse,TARGET_ENCODED_PRICE_50
470,1.0,1.0,855.0,0.0,1984.0,836.0,0.1615662396794568,6590.3165977784665,876789.8677285971,0.22991096948742662,0.4808190077184646,2.921731147377632,0.1259763150947253,0.12612157561941773,0.2323620824664372,1,0,0,819897.8260869565
471,4.0,3.5,3748.0,13199.0,1968.0,1.4210854715202004e-14,0.4966041120264596,71265.26221351966,195191.53269362735,0.8695170499471147,1.8368238989273666,3.807925297641395,0.7220388017192859,0.54565187035005,0.6454943046626044,0,1,0,819897.8260869565
472,3.0,3.0,1660.0,6027.0,1952.0,1.4210854715202004e-14,0.1055016614875778,35419.427359196125,456985.0033800142,2.8609284715870085,0.8649937746023969,3.1100094615322016,1.03643706393257,1.1465075266188396,0.4812308844922647,0,1,0,646168.5833333334
473,4.0,4.5,3722.0,8400.0,2024.0,1.4210854715202004e-14,0.1908267998595128,6992.109047876205,507175.9645236898,2.961547664801163,1.2619345577619376,3.712715278527198,1.4889781564210496,1.3060449974354156,0.8143107002041091,0,1,0,646168.5833333334
474,4.0,3.5,3024.0,2887.0,1980.0,132.0,0.0592483167340241,14923.070908196154,134644.92163408874,1.7082857276122758,1.826764533908137,4.438585499804857,1.5868286035180748,1.42476926534456,0.726032459428221,0,0,1,819897.8260869565
475,4.0,2.0,2164.0,13746.0,1922.0,1.4210854715202004e-14,0.39024367468841314,71265.26221351966,166136.2314733059,0.8213864388765534,1.7027509276108228,3.922695896303359,0.7140767063846482,0.5259690086703255,0.6277819092707331,0,1,0,819897.8260869565
476,2.0,2.0,1152.0,0.0,2005.0,688.0,0.1988697386658861,287025.69621821924,999315.5492351564,3.1345891254796117,0.8690036894789991,3.1602444955528277,0.4136924879466144,1.552086130424165,1.3109817859427173,1,0,0,646168.5833333334
477,3.0,2.5,2531.0,6700.0,1971.0,1.4210854715202004e-14,0.308264429310333,3790.966253049206,221171.57697162882,1.2285642021641718,1.3018760046638596,1.3502546327345712,2.03476266199602,0.9347024101478704,0.2543855199518348,0,1,0,792921.9140625
478,2.0,1.0,875.0,0.0,1948.0,485.0,0.044760170413854494,27813.866101836786,46234.98829448817,2.2934684382292594,0.9022423641190708,3.570047422971021,1.972172835242465,0.5502425612389205,0.3218343351722723,1,0,0,646168.5833333334
479,2.0,1.0,1086.0,0.0,1939.0,599.0,0.2593636448784429,27813.866101836786,70579.27275048138,2.0130058540837754,1.057362093157901,3.4955606834523576,1.7861614320640116,0.468271962010531,0.4223660337198675,0,0,1,646168.5833333334
480,3.0,2.0,1054.0,2750.0,1940.0,1.4210854715202004e-14,0.2700793978838615,8119.807202798314,144445.7524904312,2.0781198385216206,1.1805336264945643,2.201139717883263,1.8499204312408148,0.721259002350469,0.8248188835378008,0,0,1,646168.5833333334
481,2.0,2.5,1824.0,898.0,1987.0,90.0,0.0925364275754457,22033.50313634798,80030.25722236536,1.4300740969216208,1.4603201063439881,2.896138678235044,1.1654129635489543,0.7415987897991244,0.2771181434776409,0,0,1,646168.5833333334
482,4.0,2.0,2163.0,9126.0,1960.0,1.4210854715202004e-14,0.0659280573113382,3971.465666749282,458550.7116538731,2.933896313761843,0.822345490930627,3.260647442785883,1.2831188581518824,1.0063952764214532,0.3783706676098759,0,1,0,646168.5833333334
