SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,HOA/MONTH,LATITUDE,LONGITUDE,closest_greenspace_direct,closest_metro_direct
2024-05-25,Townhouse,827 Delafield Pl NW,Washington,DC,20011.0,800000.0,3.0,3.5,Petworth,1928.0,1620.0,1925.0,0.0,38.9492319,-77.0248092,1.6356172458913543,1.345827817884621
2024-04-30,Single Family Residential,1000 Main Dr NW,Washington,DC,20012.0,1320000.0,8.0,5.0,Brightwood,6469.0,15157.0,1910.0,0.0,38.973336,-77.027275,1.1696846426220282,0.8498724970226276
2024-03-12,Single Family Residential,1341 Hamilton St NW,Washington,DC,20011.0,1100000.0,4.0,3.0,16th Street Heights,2246.0,5467.0,1936.0,0.0,38.9531933,-77.0314161,1.1119226548135608,1.8779379301557242
2024-04-23,Single Family Residential,4708 Blagden Ave NW,Washington,DC,20011.0,2087500.0,5.0,4.5,Crestwood,4200.0,5338.0,1929.0,0.0,38.9480577,-77.0398906,1.2914757699260395,1.7886537035178056
2024-03-29,Townhouse,831 Crittenden St NW,Washington,DC,20011.0,849000.0,4.0,3.5,Petworth,1440.0,2695.0,1922.0,0.0,38.9474269,-77.0247374,1.8288451419593392,1.145098069205001
2024-04-02,Single Family Residential,1241 Geranium St NW,Washington,DC,20012.0,2350000.0,6.0,5.5,Shepherd Park,4716.0,8550.0,2023.0,0.0,38.9796077,-77.0294144,1.8304386846291223,1.0821025221350842
2024-05-31,Single Family Residential,1358 Ingraham St NW,Washington,DC,20011.0,1299950.0,5.0,4.5,16th Street Heights,3020.0,4000.0,1921.0,0.0,38.9539065,-77.0331179,1.0505264227061184,2.0021213380217193
2024-03-28,Condo/Co-op,7175 12th St NW #101,Washington,DC,20012.0,509900.0,1.0,1.0,SHEPHERD PARK,746.0,,2023.0,388.0,38.97692,-77.0276172,1.5523237697201708,0.8489308624397994
2024-05-15,Single Family Residential,1501 Farragut St NW,Washington,DC,20011.0,1900000.0,6.0,4.5,16th Street Heights,5215.0,10615.0,1910.0,0.0,38.9510089,-77.035056,1.4025124847908976,1.7837700789676854
2024-03-08,Single Family Residential,1263 Van Buren St NW,Washington,DC,20012.0,655000.0,4.0,2.0,Brightwood,1804.0,3600.0,1940.0,0.0,38.97015,-77.029257,0.7863453018933033,1.1500930161981004
2024-03-08,Condo/Co-op,7175 12th St NW #603,Washington,DC,20012.0,875000.0,2.0,2.5,SHEPHERD PARK,1130.0,,2023.0,645.0,38.97692,-77.0276172,1.5523237697201708,0.8489308624397994
2024-05-29,Condo/Co-op,5885 Colorado Ave NW #212,Washington,DC,20011.0,265000.0,2.0,2.0,16th Street Heights,996.0,,1900.0,791.0,38.9610274,-77.028548,0.30919093035742046,1.8254214893054002
2024-03-08,Townhouse,1312 Gallatin St NW,Washington,DC,20011.0,1525000.0,5.0,4.5,16th Street Heights,3500.0,5226.0,1917.0,0.0,38.9516738,-77.0307414,1.2796555667439562,1.699222449439086
2024-05-16,Condo/Co-op,7175 12th St NW Unit 219,Washington,DC,20012.0,472900.0,1.0,1.0,SHEPHERD PARK,658.0,,2023.0,388.0,38.97692,-77.0276172,1.5523237697201708,0.8489308624397994
2024-05-29,Single Family Residential,6214 8th St NW,Washington,DC,20011.0,920000.0,4.0,4.5,Brightwood,2400.0,4400.0,1923.0,0.0,38.9658446,-77.0244886,0.6214829222323904,1.1855020149203055
2024-05-14,Townhouse,804 Kennedy St NW,Washington,DC,20011.0,650000.0,4.0,3.0,Petworth,2451.0,1980.0,1912.0,0.0,38.9561246,-77.0243902,0.9611456248832934,1.9401468011669463
2024-04-26,Condo/Co-op,1117 Allison St NW #1,Washington,DC,20011.0,530000.0,2.0,2.5,16th Street Heights,1167.0,,1915.0,227.0,38.9453395,-77.0274074,1.5567600395792145,0.9422087188304827
2024-03-27,Single Family Residential,7317 Alaska Ave NW,Washington,DC,20012.0,1350000.0,3.0,3.5,Shepherd Park,3086.0,6250.0,1923.0,0.0,38.9790266,-77.0315511,1.7630188453831575,1.2335383307387924
2024-05-30,Condo/Co-op,939 Longfellow St NW #209,Washington,DC,20011.0,235000.0,1.0,1.0,Petworth,640.0,,1940.0,451.0,38.9575666,-77.0272775,0.6950437147024536,2.1169329335203133
2024-03-19,Single Family Residential,3421 Northampton St NW,Washington,DC,20015.0,2450000.0,6.0,5.5,Chevy Chase,4578.0,5300.0,1922.0,0.0,38.9660165,-77.0695104,0.2891925790842337,1.4810187278116456
2024-04-26,Single Family Residential,3326 Quesada St NW,Washington,DC,20015.0,3920000.0,7.0,8.0,Chevy Chase,8186.0,10502.0,1892.0,0.0,38.96845,-77.0680612,0.1344497272304466,1.7160784406735305
2024-05-13,Townhouse,610 Roxboro Pl NW,Washington,DC,20011.0,650000.0,3.0,3.5,Brightwood,1481.0,1409.0,1925.0,0.0,38.9654161,-77.0217152,0.8245252139114437,1.1286772914059835
2024-03-06,Townhouse,405 Jefferson St NE,Washington,DC,20011.0,582500.0,3.0,2.0,Riggs Park,1504.0,2201.0,1954.0,0.0,38.9550155,-76.9987656,2.8161983133131874,0.44544582284286693
2024-05-10,Condo/Co-op,30 Kennedy St NW #16,Washington,DC,20011.0,419900.0,1.0,1.0,Chillum,620.0,,2023.0,219.0,38.9564035,-77.0113173,1.8461677733817101,0.9099762482430677
2024-04-22,Condo/Co-op,30 Kennedy St NW #8,Washington,DC,20011.0,485000.0,2.0,2.0,Chillum,846.0,,2023.0,219.0,38.9564035,-77.0113173,1.8461677733817101,0.9099762482430677
2024-03-13,Single Family Residential,44 Sheridan St NE,Washington,DC,20011.0,450000.0,3.0,2.0,Takoma,1768.0,4820.0,1950.0,0.0,38.9666447,-77.0068784,2.1044792592241612,1.3102935789146983
2024-05-28,Townhouse,622 Hamilton St NW,Washington,DC,20011.0,737500.0,3.0,2.5,Petworth,1505.0,2200.0,1926.0,0.0,38.9529374,-77.0209735,1.4215582202914456,1.587948756957207
2024-05-01,Townhouse,18 Tuckerman St NW,Washington,DC,20011.0,450000.0,3.0,1.5,Takoma,1504.0,3068.0,1947.0,0.0,38.967049,-77.009665,1.8779199653045597,1.1178304110838773
2024-03-28,Townhouse,1688 Oak St NW #22,Washington,DC,20010.0,965000.0,3.0,2.5,Mount Pleasant,1658.0,,1982.0,657.0,38.9360481,-77.0386002,0.2042718753059203,0.9539760784179981
2024-04-30,Townhouse,424 Ingraham St NW,Washington,DC,20011.0,835000.0,4.0,3.5,Petworth,2322.0,2850.0,1932.0,0.0,38.9541353,-77.018674,1.453543337008229,1.4089800494417068
2024-05-06,Townhouse,764 Kennedy St NE,Washington,DC,20011.0,575000.0,3.0,3.5,Riggs Park,1668.0,2311.0,1952.0,0.0,38.9574961,-76.995346,2.86470315898377,0.8492820424028659
2024-04-26,Single Family Residential,75 Sheridan St NE,Washington,DC,20011.0,915000.0,4.0,3.5,Takoma,2660.0,4800.0,1942.0,0.0,38.9662046,-77.0054769,2.21577193040182,1.4311832008365313
2024-04-05,Townhouse,425 Emerson St NW,Washington,DC,20011.0,1246000.0,5.0,3.5,Petworth,2460.0,2800.0,1928.0,0.0,38.9501407,-77.0185821,1.794579632847157,1.3868920589037765
2024-05-10,Townhouse,512 Peabody St NW,Washington,DC,20011.0,525000.0,4.0,2.0,Brightwood,1616.0,2442.0,1929.0,0.0,38.9625061,-77.0205457,0.8905157065043355,1.4168461164756632
2024-04-19,Townhouse,46 Hamilton St NW,Washington,DC,20011.0,880000.0,4.0,3.5,Petworth,2052.0,2466.0,1936.0,0.0,38.9532426,-77.0105697,2.0697570181999305,0.7029664252295963
2024-04-01,Townhouse,688 Nicholson St NE,Washington,DC,20011.0,490000.0,3.0,1.5,Riggs Park,1531.0,2592.0,1950.0,0.0,38.9583372,-76.9956047,2.955985749679369,0.9035037421426544
2024-04-01,Townhouse,232 Gallatin St NW,Washington,DC,20011.0,670000.0,3.0,2.0,Petworth,1582.0,2286.0,1937.0,0.0,38.9520347,-77.0147278,1.862730274771527,1.0427582120647862
2024-05-20,Townhouse,4832 7th St NW,Washington,DC,20011.0,745000.0,3.0,3.5,Petworth,1949.0,1584.0,1925.0,0.0,38.9494809,-77.0222216,1.694791009770302,1.3903195540214863
2024-03-22,Townhouse,6155 1st Pl NE,Washington,DC,20011.0,585000.0,3.0,2.5,Takoma,1287.0,2433.0,1942.0,0.0,38.9650061,-77.00684,2.0822020944031143,1.4477532747572603
2024-04-22,Townhouse,634 Farragut St NW,Washington,DC,20011.0,855000.0,4.0,3.5,Petworth,1897.0,2545.0,1927.0,0.0,38.9508185,-77.0213381,1.6001628293561052,1.5499918632948746
2024-03-08,Townhouse,528 Sheridan St NW,Washington,DC,20011.0,703000.0,3.0,3.5,Brightwood,1481.0,1734.0,1928.0,0.0,38.9659624,-77.0210159,0.9013505927361619,1.0524263398087081
2024-03-13,Single Family Residential,38 Riggs Rd NE,Washington,DC,20011.0,849000.0,4.0,3.5,Chillum,3443.0,4357.0,1900.0,0.0,38.9553732,-77.0077454,2.1749886548277195,0.5966473242570272
2024-04-26,Townhouse,5123 7th St NW,Washington,DC,20011.0,735000.0,3.0,3.5,Petworth,1536.0,1367.0,1927.0,0.0,38.9526585,-77.0218991,1.4009747343135448,1.665518083796724
2024-05-10,Townhouse,775 Kennedy St NE,Washington,DC,20011.0,665000.0,4.0,3.5,Riggs Park,1496.0,2094.0,1951.0,0.0,38.9570914,-76.9946648,2.795410156388583,0.8620772766552948
2024-04-12,Condo/Co-op,5200 North Capitol St NW #203,Washington,DC,20011.0,244000.0,2.0,1.0,PETWORTH,800.0,,1940.0,585.0,38.9537064,-77.0094129,2.1289948637700213,0.6225417444401558
2024-05-24,Townhouse,5074 8th St NE,Washington,DC,20017.0,620000.0,3.0,3.0,Riggs Park,1456.0,2439.0,1947.0,0.0,38.951992,-76.9941754,2.3048451662766625,0.6909123778060382
2024-04-30,Townhouse,6036 Sligo Mill Rd NE,Washington,DC,20011.0,455000.0,3.0,1.0,Takoma,1416.0,2882.0,1947.0,0.0,38.9641404,-77.0066169,2.0943138161459696,1.3923603681009231
2024-05-08,Townhouse,761 Kennedy St NE,Washington,DC,20011.0,637500.0,3.0,2.5,Riggs Park,1632.0,2838.0,1951.0,0.0,38.9571062,-76.9950329,2.8135898203885072,0.8391293945560795
2024-05-15,Townhouse,605 Tuckerman St NW,Washington,DC,20011.0,476000.0,3.0,1.5,Brightwood,1100.0,1789.0,1929.0,0.0,38.9674831,-77.0215083,0.9355726107445332,0.9070238924951287
2024-03-08,Townhouse,624 Madison St NE,Washington,DC,20011.0,407000.0,3.0,1.5,Riggs Park,1504.0,3293.0,1951.0,0.0,38.9581115,-76.9979557,2.8959722352399364,0.7673869487500151
2024-05-03,Townhouse,5121 3rd St NW,Washington,DC,20011.0,740000.0,4.0,3.5,Petworth,1827.0,1561.0,1936.0,0.0,38.9528962,-77.0156913,1.7368662907828727,1.1329297270347676
2024-06-04,Townhouse,3415 Mount Pleasant St NW,Washington,DC,20010.0,1435000.0,4.0,2.5,Mount Pleasant,2448.0,2209.0,1914.0,0.0,38.9346691,-77.0396983,0.027215085964723686,0.8826008130684397
2024-04-22,Townhouse,92 Tuckerman St NW,Washington,DC,20011.0,555000.0,3.0,1.5,Takoma,1612.0,1597.0,1948.0,0.0,38.9678158,-77.0112973,1.7638334832619864,0.966211802017896
2024-04-18,Townhouse,4963 12th St NE,Washington,DC,20017.0,615000.0,3.0,2.5,Riggs Park,1546.0,2330.0,1947.0,0.0,38.9498704,-76.9903063,1.9165122816233842,1.0476769718922134
2024-04-02,Townhouse,811 Kennedy St NE,Washington,DC,20011.0,549000.0,3.0,1.5,Riggs Park,1386.0,3870.0,1959.0,0.0,38.9570923,-76.993441,2.7416105117589393,0.9453833190425045
2024-04-26,Townhouse,723 Nicholson St NW,Washington,DC,20011.0,796000.0,3.0,3.5,Brightwood,2002.0,4468.0,1939.0,0.0,38.9603489,-77.0234272,0.711724971698246,1.7103111703836849
2024-04-30,Condo/Co-op,5109 2nd St NW #3,Washington,DC,20011.0,415000.0,2.0,2.0,Petworth,833.0,,1937.0,273.0,38.9526462,-77.0132859,1.9152185778620454,0.9231241822444649
2024-03-22,Condo/Co-op,524 Jefferson St NW #2,Washington,DC,20011.0,545000.0,2.0,2.0,Petworth,1033.0,,1932.0,144.0,38.9552185,-77.0208847,1.2330378652623524,1.6215719796786845
2024-05-28,Single Family Residential,109 Rittenhouse St NW,Washington,DC,20011.0,625000.0,3.0,1.0,Chillum,1335.0,5348.0,1936.0,0.0,38.9651772,-77.012522,1.5965306067557743,1.1779428988046632
2024-05-31,Townhouse,5128 5th St NW,Washington,DC,20011.0,520000.0,3.0,1.0,Petworth,1480.0,1818.0,1928.0,0.0,38.9529394,-77.0200138,1.4725295214349798,1.5052920834708872
2024-03-29,Townhouse,5722 5th St NW,Washington,DC,20011.0,807000.0,4.0,3.5,Brightwood,2028.0,4068.0,1927.0,0.0,38.9596271,-77.0201511,1.0026762770267061,1.7276940557487994
2024-05-03,Townhouse,720 Sheridan St NW,Washington,DC,20011.0,685000.0,3.0,3.0,Brightwood,1652.0,1718.0,1926.0,0.0,38.9659495,-77.0233342,0.7157645805021681,1.127634601045675
2024-04-24,Single Family Residential,217 Quackenbos St NW,Washington,DC,20011.0,810000.0,3.0,3.0,Chillum,2475.0,8075.0,1925.0,0.0,38.9640144,-77.0146622,1.3990781240344676,1.2496794875376738
2024-03-13,Townhouse,5113 2nd St NW,Washington,DC,20011.0,964000.0,6.0,4.0,Petworth,3004.0,4150.0,1948.0,0.0,38.9527684,-77.0132648,1.9083861035006813,0.9229051851349553
2024-05-17,Single Family Residential,615 Oglethorpe St NW,Washington,DC,20011.0,878939.0,3.0,3.0,Brightwood,2233.0,3665.0,1930.0,0.0,38.9614999,-77.0218465,0.797129672795323,1.550140845314391
2024-04-30,Single Family Residential,6408 4th Ave,Takoma Park,MD,20912.0,644900.0,4.0,3.5,TAKOMA PARK,1998.0,5500.0,1963.0,0.0,38.9685601,-77.0046869,2.336233922505449,1.3227753477387958
2024-03-15,Townhouse,700 Faraday Pl NE,Washington,DC,20017.0,420000.0,2.0,1.0,Brookland,816.0,1655.0,1949.0,0.0,38.9508661,-76.9965496,2.3449714908435504,0.4965662595376438
2024-04-10,Single Family Residential,421 Quackenbos St NW,Washington,DC,20011.0,815000.0,3.0,3.0,Brightwood,1740.0,5307.0,1937.0,0.0,38.9639935,-77.0190903,1.0171741191315098,1.2346324486965465
2024-04-03,Condo/Co-op,235 Emerson St NW #203,Washington,DC,20011.0,192000.0,1.0,1.0,Petworth,746.0,,1929.0,976.0,38.9502737,-77.0152888,1.9649523067285075,1.102761424700938
2024-04-10,Townhouse,5125 Chillum Pl NE,Washington,DC,20011.0,758000.0,4.0,3.5,Riggs Park,1890.0,3462.0,1956.0,0.0,38.9558054,-76.9912912,2.5268978061334715,1.0360265962466761
2024-06-03,Townhouse,4818 Kansas Ave NW,Washington,DC,20011.0,1140000.0,4.0,3.5,Petworth,2087.0,1782.0,1925.0,0.0,38.9488713,-77.0207731,1.8124951497017585,1.3494844066282012
2024-04-03,Townhouse,5604 Kansas Ave NW,Washington,DC,20011.0,660000.0,5.0,3.0,Chillum,1152.0,1862.0,1931.0,0.0,38.9579459,-77.0143501,1.5375525734976287,1.2232263398871739
2024-03-15,Condo/Co-op,330 Delafield Pl NW #3,Washington,DC,20011.0,183675.0,2.0,1.0,Petworth,538.0,,1935.0,475.0,38.9490934,-77.0170699,1.9660653190765978,1.278929860397083
2024-05-10,Townhouse,5314 Chillum Pl NE,Washington,DC,20011.0,580000.0,3.0,2.0,Riggs Park,1504.0,2910.0,1954.0,0.0,38.9552701,-76.9949511,2.638843846792457,0.7257016407001393
2024-03-15,Townhouse,5010 North Capitol St NW,Washington,DC,20011.0,460000.0,3.0,2.0,Petworth,1728.0,1620.0,1940.0,0.0,38.9517055,-77.0092115,2.2618129510871454,0.5652175988193748
2024-03-14,Townhouse,5217 Kansas Ave NW,Washington,DC,20011.0,795000.0,3.0,3.5,Petworth,2155.0,1833.0,1930.0,0.0,38.9537403,-77.0167847,1.603925860119027,1.2403077795741237
2024-03-15,Townhouse,635 Hamilton St NW,Washington,DC,20011.0,606000.0,2.0,1.5,Petworth,1284.0,2584.0,1927.0,0.0,38.9533076,-77.0213059,1.3713779538180082,1.620515206035058
2024-04-02,Single Family Residential,200 Rittenhouse St NW,Washington,DC,20011.0,1335000.0,4.0,4.5,Chillum,3436.0,5226.0,1920.0,0.0,38.9648125,-77.0138794,1.4748717379108254,1.179097527119615
2024-03-15,Single Family Residential,707 Faraday Pl NE,Washington,DC,20017.0,280000.0,2.0,1.0,Brookland,816.0,1655.0,1948.0,0.0,38.950525,-76.9963696,2.306895857480703,0.5209033140127107
2024-05-15,Townhouse,623 Longfellow St NW,Washington,DC,20011.0,651000.0,4.0,4.5,Petworth,2745.0,1400.0,1923.0,0.0,38.9576622,-77.0216819,0.9997157643397176,1.7707805541109418
2024-03-22,Townhouse,238 Jefferson St NW,Washington,DC,20011.0,699000.0,3.0,2.0,Petworth,1673.0,2556.0,1936.0,0.0,38.9553205,-77.0150889,1.6160349057426504,1.1451211567137658
2024-05-02,Condo/Co-op,4710 New Hampshire Ave NW #2,Washington,DC,20011.0,435000.0,2.0,2.0,Petworth,884.0,,1936.0,235.0,38.9478973,-77.0160194,2.126947810859904,1.2302696979898178
2024-05-06,Townhouse,643 Farragut St NW,Washington,DC,20011.0,602000.0,3.0,3.0,Petworth,1187.0,2553.0,1927.0,0.0,38.9511681,-77.0215005,1.5595976271702479,1.5856632163165252
2024-03-11,Townhouse,411 Decatur St NW,Washington,DC,20011.0,570000.0,3.0,1.5,Petworth,1400.0,1900.0,1925.0,0.0,38.9487003,-77.0180905,1.9499729540509925,1.3750478627205198
2024-04-23,Single Family Residential,600 Oglethorpe St NW,Washington,DC,20011.0,972000.0,5.0,3.5,Brightwood,2594.0,5092.0,1930.0,0.0,38.9611249,-77.0213846,0.8463106726650214,1.5817443855299456
2024-05-28,Single Family Residential,259 Quackenbos St NW,Washington,DC,20011.0,530000.0,3.0,1.0,Chillum,1700.0,8400.0,1940.0,0.0,38.9639191,-77.0159411,1.2880516823970356,1.243071851512734
2024-03-08,Condo/Co-op,310 Delafield Pl NW #3,Washington,DC,20011.0,388000.0,2.0,2.0,Petworth,736.0,,2022.0,203.0,38.9491002,-77.0163777,2.0022074015041578,1.2205658765358272
2024-05-28,Townhouse,401 Madison St NE,Washington,DC,20011.0,570000.0,3.0,2.5,Riggs Park,1496.0,2654.0,1950.0,0.0,38.9592873,-77.0004282,2.662217993250565,0.8168875876422502
2024-04-10,Townhouse,436 Delafield Pl NW,Washington,DC,20011.0,779000.0,4.0,3.5,Petworth,1630.0,1312.0,1925.0,0.0,38.9490534,-77.0186295,1.8913343339505544,1.4114676586597485
2024-03-25,Townhouse,318 Emerson St NW,Washington,DC,20011.0,785000.0,4.0,3.0,Petworth,1696.0,1620.0,1936.0,0.0,38.9498283,-77.0165789,1.92839797799684,1.2208357857248082
2024-03-22,Townhouse,5329 Chillum Pl NE,Washington,DC,20011.0,670000.0,3.0,2.5,Riggs Park,1577.0,2794.0,1953.0,0.0,38.9556341,-76.9949756,2.673552741511008,0.744508336369647
2024-05-17,Townhouse,4729 10th St NE,Washington,DC,20017.0,645000.0,4.0,2.0,Brookland,1752.0,3747.0,1942.0,0.0,38.9471463,-76.9922484,1.789115495497085,1.0019970949652943
2024-05-09,Townhouse,505 Kennedy St NW #402,Washington,DC,20011.0,550000.0,3.0,2.5,PETWORTH,1198.0,,2023.0,245.0,38.9566342,-77.0202262,1.1693224347693747,1.6124981354382477
2024-04-18,Single Family Residential,231 Quackenbos St NE,Washington,DC,20011.0,1060000.0,5.0,4.0,Riggs Park,2900.0,7876.0,1941.0,0.0,38.9635309,-77.0036137,2.3515842701133276,1.2782604534274764
2024-05-31,Townhouse,5710 Eastern Ave NE,Washington,DC,20011.0,406000.0,3.0,1.5,Riggs Park,1408.0,2346.0,1953.0,0.0,38.9583958,-76.993413,2.8673093485933143,1.0391998946266605
2024-04-24,Condo/Co-op,1029 Perry St NE #302,Washington,DC,20017.0,247905.0,1.0,1.0,Brookland,551.0,,1939.0,290.0,38.9359248,-76.9918415,1.1170092657058073,0.32701343908089137
2024-04-12,Condo/Co-op,4725 3rd Pl NW #1,Washington,DC,20011.0,365000.0,1.0,1.0,PETWORTH,683.0,,1936.0,169.0,38.9482124,-77.0163905,2.079660807670692,1.2489933921976404
2024-05-01,Townhouse,3912 New Hampshire Ave NW,Washington,DC,20011.0,1425000.0,5.0,4.5,Petworth,3320.0,1860.0,1910.0,0.0,38.9391365,-77.0225307,1.5926193189364581,0.2775870430678773
2024-03-15,Townhouse,339 Riggs Park Pl NE Unit BARNETT LOT 79,Washington,DC,20011.0,650000.0,3.0,3.5,RIGGS PARK,1580.0,1226.0,2023.0,135.0,38.9576444,-77.0005363,2.688893071109624,0.6364547838095432
2024-05-31,Townhouse,459 Riggs Rd NE,Washington,DC,20011.0,375000.0,3.0,2.5,Riggs Park,1501.0,2456.0,1950.0,0.0,38.9608639,-76.9987206,2.7863181209065835,1.023658019647426
2024-05-17,Condo/Co-op,222 Farragut St NW #203,Washington,DC,20011.0,60000.0,1.0,1.0,Petworth,700.0,,1945.0,976.0,38.9509041,-77.0144788,1.9640756496867355,1.02485721928559
2024-03-15,Condo/Co-op,1380 Quincy St NW Unit 4-A,Washington,DC,20011.0,575000.0,2.0,2.0,Columbia Heights,902.0,,2015.0,544.0,38.9374954,-77.0323873,0.7333464155878329,0.6648114167147826
2024-03-07,Condo/Co-op,310 Delafield Pl NW #1,Washington,DC,20011.0,379000.0,2.0,2.0,PETWORTH,736.0,,2022.0,203.0,38.9491002,-77.0163777,2.0022074015041578,1.2205658765358272
2024-04-05,Townhouse,3553 Holmead Pl NW,Washington,DC,20010.0,845000.0,9.0,3.0,Columbia Heights,2789.0,2581.0,1910.0,0.0,38.9359668,-77.0305359,0.8315379346081891,0.5197525802346418
2024-04-11,Townhouse,745 Gallatin St NE,Washington,DC,20017.0,625000.0,4.0,2.5,Riggs Park,1479.0,2041.0,1949.0,0.0,38.9520395,-76.9947306,2.3388470778328196,0.6431108038611685
2024-04-26,Townhouse,814 Berkshire Dr,Hyattsville,MD,20783.0,390000.0,3.0,2.0,HAMPSHIRE HEIGHTS,1050.0,4534.0,1953.0,0.0,38.9637497,-76.9978198,2.8528956021442364,1.353303858118482
2024-04-11,Condo/Co-op,3934 14th St NW #303,Washington,DC,20011.0,419900.0,1.0,1.0,COLUMBIA HEIGHTS,579.0,,2023.0,207.0,38.9396091,-77.0330243,0.8000218192281733,0.7697493191928947
2024-05-20,Condo/Co-op,700 Jefferson St NW #105,Washington,DC,20011.0,210000.0,1.0,1.0,Petworth,452.0,,1952.0,288.0,38.9550034,-77.0224557,1.1613145994575373,1.748657082562727
2024-04-17,Single Family Residential,1011 Taylor St NE,Washington,DC,20017.0,985000.0,4.0,3.5,Brookland,2294.0,5265.0,1922.0,0.0,38.9405722,-76.99097,1.266583672758324,0.8132196838260014
2024-04-23,Townhouse,119 Hamilton St NW,Washington,DC,20011.0,1050000.0,4.0,3.5,Petworth,2397.0,2886.0,1937.0,0.0,38.9535823,-77.0124259,1.9146383383989138,0.8678532019972813
2024-05-31,Condo/Co-op,4829 4th St NW #2,Washington,DC,20011.0,255000.0,1.0,1.0,Petworth,600.0,,1936.0,235.0,38.9495568,-77.0172899,1.913577749249672,1.2867691910718013
2024-03-20,Condo/Co-op,3725 12th St NE #105,Washington,DC,20017.0,236000.0,1.0,1.0,Brookland,547.0,,1936.0,373.0,38.9354131,-76.9909048,1.0620643760105275,0.3540877957010678
2024-04-30,Townhouse,524 Oglethorpe NE,Washington,DC,20011.0,620000.0,3.0,2.0,Riggs Park,1416.0,1999.0,1949.0,0.0,38.9614908,-76.9994182,2.7205500383305345,1.0749112083102492
2024-05-31,Townhouse,6618 Blair Rd NW,Washington,DC,20012.0,535000.0,3.0,2.0,Chillum,1278.0,1461.0,1950.0,0.0,38.9703838,-77.0154125,1.5534104706161684,0.5480319040748696
2024-05-24,Townhouse,651 Hamilton St NW,Washington,DC,20011.0,540000.0,2.0,2.0,Petworth,1248.0,1622.0,1927.0,0.0,38.9532781,-77.0217557,1.3511075023595267,1.6588459826027544
2024-05-20,Condo/Co-op,5204 3rd St NW #4,Washington,DC,20011.0,187000.0,1.0,1.0,Petworth,551.0,,1936.0,250.0,38.9536631,-77.0161886,1.6487369165953976,1.1880591769222923
2024-03-20,Townhouse,3647 New Hampshire Ave NW,Washington,DC,20010.0,710000.0,3.0,1.5,Columbia Heights,2232.0,,1922.0,0.0,38.9352931,-77.0247923,1.3159455207396678,0.16742632559048648
2024-05-15,Condo/Co-op,310 Delafield Pl NW #2,Washington,DC,20011.0,349000.0,2.0,2.0,PETWORTH,736.0,,2022.0,203.0,38.9491002,-77.0163777,2.0022074015041578,1.2205658765358272
2024-04-15,Multi-Family (2-4 Unit),32 Varnum St NE,Washington,DC,20011.0,550000.0,,,Brookland,1406.0,1976.0,1947.0,0.0,38.9430504,-77.0069655,2.3229082973394006,1.0343670185726501
2024-03-15,Townhouse,5415 Kansas Ave NW,Washington,DC,20011.0,815000.0,4.0,3.5,Petworth,1966.0,1800.0,1932.0,0.0,38.9560236,-77.0151651,1.5694305115544607,1.1806587189078364
2024-04-04,Condo/Co-op,30 Kennedy St NW #15,Washington,DC,20011.0,419900.0,1.0,1.0,Chillum,620.0,,2023.0,219.0,38.9564035,-77.0113173,1.8461677733817101,0.9099762482430677
2024-03-15,Townhouse,4313 2nd St NW,Washington,DC,20011.0,1080000.0,3.0,3.5,Petworth,2463.0,2396.0,1923.0,0.0,38.9437496,-77.0139583,2.47167134980421,1.1588287571090738
2024-05-21,Townhouse,4400 New Hampshire Ave NW,Washington,DC,20011.0,725000.0,4.0,1.5,Petworth,2458.0,2507.0,1924.0,0.0,38.9444328,-77.0186036,2.1502157026213866,0.9574262460733284
2024-04-17,Condo/Co-op,3619 Georgia Ave NW #43,Washington,DC,20010.0,450000.0,2.0,1.0,PARK VIEW,641.0,,2021.0,230.0,38.9351,-77.0238498,1.3962230969958613,0.19955813960296026
2024-06-03,Multi-Family (2-4 Unit),3918 10th St NE,Washington,DC,20017.0,955000.0,,,Brookland,2800.0,2975.0,1937.0,0.0,38.938541,-76.9935799,1.4056795550165426,0.5358606846471362
2024-03-28,Townhouse,3657 13th St NW,Washington,DC,20010.0,1050000.0,5.0,3.5,Columbia Heights,2452.0,1632.0,1909.0,0.0,38.9358918,-77.0294513,0.9224533812407263,0.42997694274733667
2024-03-13,Townhouse,825 Kennedy St NE,Washington,DC,20011.0,655250.0,4.0,2.5,Riggs Park,1500.0,4220.0,1959.0,0.0,38.9570781,-76.99271,2.709497038493496,0.9962684388122772
2024-05-22,Condo/Co-op,129 Varnum St NW #1,Washington,DC,20011.0,660000.0,4.0,3.0,Petworth,1476.0,,2018.0,479.0,38.9436671,-77.0134218,2.5102753318921476,1.1887193821469453
2024-04-15,Townhouse,4725 4th St NW,Washington,DC,20011.0,765000.0,6.0,4.0,Petworth,1517.0,1545.0,1927.0,0.0,38.948198,-77.0171731,2.0411195359316388,1.3139075227356447
2024-04-24,Single Family Residential,6622 Eastern Ave NW,Washington,DC,20012.0,850000.0,4.0,3.0,Takoma,2853.0,4868.0,1931.0,0.0,38.9706895,-77.0091477,2.0503461121723765,0.8704489245004827
